Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
enron,37K_nodes_184K_edges,4cycle,4,8,0.00187733,0.502809,5809356,1.15538e+07,6160.0,1.0697,13.300,0.537881,calculated
enron,37K_nodes_184K_edges,4cycle,4,16,0.00213713,0.388507,5809356,1.4953e+07,6256.0,1.3844,8.600,0.537881,calculated
enron,37K_nodes_184K_edges,4star,4,1,0.00185588,0.370301,5809356,1.56882e+07,6224.0,1.000,100.00,0.370301,baseline
enron,37K_nodes_184K_edges,4star,4,2,0.00188983,0.396007,5809356,1.46698e+07,6192.0,.9350,46.700,0.370301,calculated
enron,37K_nodes_184K_edges,4star,4,4,0.00181837,0.395004,5809356,1.47071e+07,6176.0,.9374,23.400,0.370301,calculated
enron,37K_nodes_184K_edges,4star,4,8,0.00286667,0.46591,5809356,1.24688e+07,6304.0,.7947,9.900,0.370301,calculated
enron,37K_nodes_184K_edges,4star,4,16,0.00202204,0.454381,5809356,1.27852e+07,6064.0,.8149,5.000,0.370301,calculated
enron,37K_nodes_184K_edges,4clique,4,1,0.00200929,0.410024,5809356,1.41683e+07,6240.0,1.000,100.00,0.410024,baseline
enron,37K_nodes_184K_edges,4clique,4,2,0.00189663,0.393678,5809356,1.47566e+07,6176.0,1.0415,52.000,0.410024,calculated
enron,37K_nodes_184K_edges,4clique,4,4,0.00171879,0.489836,5809356,1.18598e+07,6160.0,.8370,20.900,0.410024,calculated
enron,37K_nodes_184K_edges,4clique,4,8,0.00227754,0.497029,5809356,1.16882e+07,6208.0,.8249,10.300,0.410024,calculated
enron,37K_nodes_184K_edges,4clique,4,16,0.00292717,0.435876,5809356,1.3328e+07,6240.0,.9406,5.800,0.410024,calculated
enron,37K_nodes_184K_edges,5clique,5,1,0.00203179,0.381386,5809356,1.52322e+07,6224.0,1.000,100.00,0.381386,baseline
enron,37K_nodes_184K_edges,5clique,5,2,0.001835,0.404361,5809356,1.43668e+07,6192.0,.9431,47.100,0.381386,calculated
enron,37K_nodes_184K_edges,5clique,5,4,0.00189329,0.357897,5809356,1.62319e+07,6160.0,1.0656,26.600,0.381386,calculated
enron,37K_nodes_184K_edges,5clique,5,8,0.00194496,0.382609,5809356,1.51835e+07,6208.0,.9968,12.400,0.381386,calculated
enron,37K_nodes_184K_edges,5clique,5,16,0.00189663,0.369926,5809356,1.57041e+07,6192.0,1.0309,6.400,0.381386,calculated
enron,37K_nodes_184K_edges,house,4,1,0.00169008,0.373824,5809356,1.55403e+07,6224.0,1.000,100.00,0.373824,baseline
enron,37K_nodes_184K_edges,house,4,2,0.00182392,0.397418,5809356,1.46177e+07,6176.0,.9406,47.000,0.373824,calculated
enron,37K_nodes_184K_edges,house,4,4,0.00178188,0.380841,5809356,1.5254e+07,6160.0,.9815,24.500,0.373824,calculated
enron,37K_nodes_184K_edges,house,4,8,0.00163675,0.386472,5809356,1.50318e+07,6192.0,.9672,12.000,0.373824,calculated
enron,37K_nodes_184K_edges,house,4,16,0.00202325,0.422317,5809356,1.37559e+07,6240.0,.8851,5.500,0.373824,calculated
enron,37K_nodes_184K_edges,diamond,4,1,0.00189983,0.426463,5809356,1.36222e+07,6192.0,1.000,100.00,0.426463,baseline
enron,37K_nodes_184K_edges,diamond,4,2,0.00276317,0.383693,5809356,1.51406e+07,6192.0,1.1114,55.500,0.426463,calculated
enron,37K_nodes_184K_edges,diamond,4,4,0.00191521,0.368492,5809356,1.57652e+07,6176.0,1.1573,28.900,0.426463,calculated
enron,37K_nodes_184K_edges,diamond,4,8,0.00187521,0.425349,5809356,1.36579e+07,6176.0,1.0026,12.500,0.426463,calculated
enron,37K_nodes_184K_edges,diamond,4,16,0.00245167,0.394631,5809356,1.4721e+07,6208.0,1.0806,6.700,0.426463,calculated
dblp,317K_nodes_1M_edges,triangle,3,1,0.0241908,4.30183,262663639,6.10586e+07,19840.0,1.000,100.00,4.30183,baseline
dblp,317K_nodes_1M_edges,triangle,3,2,0.00699671,4.7007,262663639,5.58775e+07,19808.0,.9151,45.700,4.30183,calculated
dblp,317K_nodes_1M_edges,triangle,3,4,0.00702942,4.37074,262663639,6.00959e+07,19616.0,.9842,24.600,4.30183,calculated
dblp,317K_nodes_1M_edges,triangle,3,8,0.00603038,4.06474,262663639,6.46201e+07,19808.0,1.0583,13.200,4.30183,calculated
dblp,317K_nodes_1M_edges,triangle,3,16,0.00733175,3.66412,262663639,7.16854e+07,19728.0,1.1740,7.300,4.30183,calculated
dblp,317K_nodes_1M_edges,4path,4,1,0.005851,3.65823,262663639,7.18008e+07,19760.0,1.000,100.00,3.65823,baseline
dblp,317K_nodes_1M_edges,4path,4,2,0.006188,4.16954,262663639,6.29958e+07,19856.0,.8773,43.800,3.65823,calculated
dblp,317K_nodes_1M_edges,4path,4,4,0.00597983,3.62392,262663639,7.24805e+07,19568.0,1.0094,25.200,3.65823,calculated
dblp,317K_nodes_1M_edges,4path,4,8,0.0130437,4.09466,262663639,6.41478e+07,19760.0,.8934,11.100,3.65823,calculated
dblp,317K_nodes_1M_edges,4path,4,16,0.00811483,4.51894,262663639,5.81251e+07,19824.0,.8095,5.000,3.65823,calculated
dblp,317K_nodes_1M_edges,4cycle,4,1,0.00596208,3.68874,262663639,7.12068e+07,19824.0,1.000,100.00,3.68874,baseline
dblp,317K_nodes_1M_edges,4cycle,4,2,0.00600171,3.73915,262663639,7.02469e+07,19792.0,.9865,49.300,3.68874,calculated
dblp,317K_nodes_1M_edges,4cycle,4,4,0.00614729,4.17797,262663639,6.28688e+07,19872.0,.8829,22.000,3.68874,calculated
dblp,317K_nodes_1M_edges,4cycle,4,8,0.00745458,3.93446,262663639,6.67598e+07,19808.0,.9375,11.700,3.68874,calculated
dblp,317K_nodes_1M_edges,4cycle,4,16,0.0060065,4.37435,262663639,6.00463e+07,19776.0,.8432,5.200,3.68874,calculated
dblp,317K_nodes_1M_edges,4star,4,1,0.0130762,4.07762,262663639,6.44158e+07,19632.0,1.000,100.00,4.07762,baseline
dblp,317K_nodes_1M_edges,4star,4,2,0.0061935,3.32815,262663639,7.89217e+07,19808.0,1.2251,61.200,4.07762,calculated
dblp,317K_nodes_1M_edges,4star,4,4,0.0063055,2.68867,262663639,9.76927e+07,19760.0,1.5165,37.900,4.07762,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.00621254,2.6754,262663639,9.81775e+07,19776.0,1.5241,19.000,4.07762,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.00652554,2.69398,262663639,9.75001e+07,19792.0,1.5136,9.400,4.07762,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.00612117,2.66364,262663639,9.86109e+07,19792.0,1.000,100.00,2.66364,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00650596,2.69293,262663639,9.75383e+07,19824.0,.9891,49.400,2.66364,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.00621604,2.68782,262663639,9.77238e+07,19712.0,.9910,24.700,2.66364,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.00617321,2.67863,262663639,9.8059e+07,19840.0,.9944,12.400,2.66364,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.00598525,2.67248,262663639,9.82847e+07,19872.0,.9966,6.200,2.66364,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.00588458,2.68826,262663639,9.77078e+07,19808.0,1.000,100.00,2.68826,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.00637729,2.67748,262663639,9.81012e+07,19776.0,1.0040,50.200,2.68826,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.00634125,2.70255,262663639,9.71911e+07,19888.0,.9947,24.800,2.68826,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.00640346,2.77512,262663639,9.46494e+07,19776.0,.9687,12.100,2.68826,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00680037,2.83466,262663639,9.26614e+07,19840.0,.9483,5.900,2.68826,calculated
dblp,317K_nodes_1M_edges,house,4,1,0.00624508,3.49549,262663639,7.51435e+07,19840.0,1.000,100.00,3.49549,baseline
dblp,317K_nodes_1M_edges,house,4,2,0.00790454,3.95976,262663639,6.63333e+07,19824.0,.8827,44.100,3.49549,calculated
dblp,317K_nodes_1M_edges,house,4,4,0.00661121,3.41599,262663639,7.68923e+07,19792.0,1.0232,25.500,3.49549,calculated
dblp,317K_nodes_1M_edges,house,4,8,0.0066635,3.29427,262663639,7.97335e+07,19840.0,1.0610,13.200,3.49549,calculated
dblp,317K_nodes_1M_edges,house,4,16,0.00644483,3.39398,262663639,7.7391e+07,19808.0,1.0299,6.400,3.49549,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.00661396,3.33826,262663639,7.86828e+07,19792.0,1.000,100.00,3.33826,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.00643742,2.82948,262663639,9.28311e+07,19808.0,1.1798,58.900,3.33826,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0064435,2.67324,262663639,9.82565e+07,19808.0,1.2487,31.200,3.33826,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00626683,2.66801,262663639,9.84493e+07,19824.0,1.2512,15.600,3.33826,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.00641346,2.65679,262663639,9.88649e+07,19808.0,1.2565,7.800,3.33826,calculated
