Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
wiki,Patterns,small_dense_4v_20,4,3,32,0.00146316,1.17345,1048807458,5.9,19.82,61.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_dense_4v_20,4,3,64,0.00145844,1.00333,1048807458,7.2,23.18,36.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_1,4,3,1,0.00145056,23.6557,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_1,4,3,4,0.00143258,6.11688,1048807458,5.5,3.86,96.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_1,4,3,16,0.00143986,1.7815,1048807458,5.7,13.27,82.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_1,4,3,32,0.00152929,1.17132,1048807458,6.1,20.19,63.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_1,4,3,64,0.00145105,0.93224,1048807458,7.1,25.37,39.6,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_2,4,3,1,0.00142644,23.717,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_2,4,3,4,0.00144697,6.11646,1048807458,5.4,3.87,96.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_2,4,3,16,0.00147134,1.7807,1048807458,5.7,13.31,83.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_2,4,3,32,0.00160888,1.05661,1048807458,6.1,22.44,70.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_2,4,3,64,0.00144487,1.00319,1048807458,7.0,23.64,36.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_3,4,3,1,0.00196786,23.6323,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_3,4,3,4,0.00143697,6.21097,1048807458,5.4,3.80,95.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_3,4,3,16,0.00144916,1.71132,1048807458,5.4,13.80,86.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_3,4,3,32,0.00185487,1.17466,1048807458,6.1,20.11,62.8,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_3,4,3,64,0.00202636,0.932824,1048807458,7.2,25.33,39.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_4,4,3,1,0.00154603,27.5491,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_4,4,3,4,0.00144432,6.24243,1048807458,5.4,4.41,110.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_4,4,3,16,0.0014293,1.80871,1048807458,5.7,15.23,95.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_4,4,3,32,0.00145434,1.17217,1048807458,6.3,23.50,73.4,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_4,4,3,64,0.00142597,0.900022,1048807458,7.0,30.60,47.8,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_5,4,3,1,0.00142837,27.8445,1048807458,5.1,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_5,4,3,4,0.00165757,6.64726,1048807458,5.4,4.18,104.5,SUCCESS,GraphMini pattern worked!
