Dataset,PatternCategory,QueryFile,QueryVertices,QueryEdges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_Peak_MB,Status,Notes
dblp,query_graph,query_dense_4_89.graph,4,4,4,0.00788996,1.45884,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_90.graph,4,4,1,0.0106502,5.89842,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_90.graph,4,4,2,0.0136363,2.94474,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_90.graph,4,4,4,0.0114685,1.47036,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_91.graph,4,4,1,0.016827,5.80432,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_91.graph,4,4,2,0.0153824,2.85842,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_91.graph,4,4,4,0.00866729,1.44389,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_92.graph,4,6,1,0.0131038,1.09442,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_92.graph,4,6,2,0.0131767,0.538251,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_92.graph,4,6,4,0.0185445,0.288252,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_93.graph,4,6,1,0.00812296,1.09604,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_93.graph,4,6,2,0.0104575,0.542355,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_93.graph,4,6,4,0.0129472,0.274254,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_94.graph,4,6,1,0.0111148,1.10646,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_94.graph,4,6,2,0.0167982,0.540336,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_94.graph,4,6,4,0.0115783,0.287425,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_95.graph,4,4,1,0.0149189,5.78865,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_95.graph,4,4,2,0.0299873,2.86924,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_95.graph,4,4,4,0.0110429,1.76635,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_96.graph,4,3,1,0.0106451,6.17494,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_96.graph,4,3,2,0.0201344,3.05081,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_96.graph,4,3,4,0.0175142,1.52054,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_97.graph,4,5,1,0.0181646,3.54104,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_97.graph,4,5,2,0.0170399,1.74545,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_97.graph,4,5,4,0.0127138,0.99765,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_98.graph,4,6,1,0.0158112,1.10192,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_98.graph,4,6,2,0.017538,0.538365,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_98.graph,4,6,4,0.0128426,0.270682,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_99.graph,4,4,1,0.0108828,5.85523,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_99.graph,4,4,2,0.0123099,2.95695,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_99.graph,4,4,4,0.0138262,2.33862,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_100.graph,4,3,1,0.0121177,6.3409,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_100.graph,4,3,2,0.0123979,3.10685,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_100.graph,4,3,4,0.0137284,2.6031,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_101.graph,4,4,1,0.0154665,5.7378,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_101.graph,4,4,2,0.0176885,2.88549,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_101.graph,4,4,4,0.012846,1.51216,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_102.graph,4,6,1,0.00980521,1.10845,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_102.graph,4,6,2,0.00967704,0.539611,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_102.graph,4,6,4,0.0103743,0.296876,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_103.graph,4,6,1,0.00977717,1.10487,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_103.graph,4,6,2,0.0104067,0.539714,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_103.graph,4,6,4,0.0149442,0.305732,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_104.graph,4,6,1,0.00956638,1.18478,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_104.graph,4,6,2,0.0250791,0.535599,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_104.graph,4,6,4,0.0144662,0.305469,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_105.graph,4,4,1,0.0124361,5.7349,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_105.graph,4,4,2,0.0143243,3.34023,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_105.graph,4,4,4,0.0131514,2.54023,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_106.graph,4,6,1,0.0112125,1.11631,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_106.graph,4,6,2,0.0144266,0.682301,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_106.graph,4,6,4,0.0180616,0.286981,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_107.graph,4,6,1,0.0146313,1.10004,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_107.graph,4,6,2,0.0129022,0.539362,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_107.graph,4,6,4,0.0119274,0.270975,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_108.graph,4,4,1,0.011801,5.86856,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_108.graph,4,4,2,0.02527,3.12098,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_108.graph,4,4,4,0.0151873,2.08054,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_109.graph,4,6,1,0.0146254,1.28339,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_109.graph,4,6,2,0.0179753,0.573799,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_109.graph,4,6,4,0.00651408,0.279452,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_110.graph,4,4,1,0.00989358,5.78451,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_110.graph,4,4,2,0.0143933,2.8667,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_110.graph,4,4,4,0.0130154,1.44909,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_111.graph,4,6,1,0.0156725,1.10954,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_111.graph,4,6,2,0.0192648,0.553403,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_111.graph,4,6,4,0.0110579,0.321524,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_112.graph,4,5,1,0.0136398,3.60068,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_112.graph,4,5,2,0.012782,1.81412,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_112.graph,4,5,4,0.00926692,1.00687,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_113.graph,4,4,1,0.009981,5.95247,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_113.graph,4,4,2,0.0137649,3.36936,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_113.graph,4,4,4,0.0162824,1.56087,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_114.graph,4,6,1,0.0116738,1.13718,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_114.graph,4,6,2,0.0184986,0.538839,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_114.graph,4,6,4,0.0175386,0.271145,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_115.graph,4,6,1,0.0125259,1.10347,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_115.graph,4,6,2,0.0104217,0.548339,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_115.graph,4,6,4,0.0109074,0.270987,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_116.graph,4,6,1,0.01208,1.10744,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_116.graph,4,6,2,0.0124696,0.541659,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_116.graph,4,6,4,0.0103377,0.272043,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_117.graph,4,5,1,0.0123883,3.50565,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_117.graph,4,5,2,0.0111199,1.74804,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_117.graph,4,5,4,0.0155393,1.10029,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_118.graph,4,6,1,0.0116323,1.10119,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_118.graph,4,6,2,0.0106272,0.540266,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_118.graph,4,6,4,0.0119297,0.271117,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_119.graph,4,3,1,0.0107227,6.11632,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_119.graph,4,3,2,0.0147721,3.05184,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_119.graph,4,3,4,0.0129627,1.52074,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_120.graph,4,5,1,0.0179019,3.50832,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_120.graph,4,5,2,0.0166253,1.75376,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_120.graph,4,5,4,0.0292177,0.937158,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_121.graph,4,6,1,0.0127233,1.10669,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_121.graph,4,6,2,0.0102121,0.558698,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_121.graph,4,6,4,0.0107904,0.300834,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_122.graph,4,4,1,0.0173114,5.69305,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_122.graph,4,4,2,0.0187723,2.84126,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_122.graph,4,4,4,0.0104913,1.52568,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_123.graph,4,6,1,0.0107115,1.10339,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_123.graph,4,6,2,0.00948742,0.554493,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_123.graph,4,6,4,0.0133197,0.27378,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_124.graph,4,6,1,0.0174369,1.10015,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_124.graph,4,6,2,0.0106118,0.538404,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_124.graph,4,6,4,0.0155946,0.28296,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_125.graph,4,6,1,0.0119485,1.10078,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_125.graph,4,6,2,0.0108949,0.54022,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_125.graph,4,6,4,0.0111434,0.271515,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_126.graph,4,3,1,0.0177005,6.26692,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_126.graph,4,3,2,0.0158381,3.06931,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_126.graph,4,3,4,0.0132618,1.60152,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_127.graph,4,6,1,0.0123842,1.10572,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_127.graph,4,6,2,0.0114369,0.54054,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_127.graph,4,6,4,0.0108165,0.272124,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_128.graph,4,3,1,0.00675104,6.25983,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_128.graph,4,3,2,0.0178236,3.07514,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_128.graph,4,3,4,0.0144887,1.83719,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_129.graph,4,6,1,0.0143548,1.1061,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_129.graph,4,6,2,0.0209732,0.564373,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_129.graph,4,6,4,0.0156115,0.272716,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_130.graph,4,3,1,0.0154954,6.22834,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_130.graph,4,3,2,0.016182,4.42542,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_130.graph,4,3,4,0.0137127,2.62788,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_131.graph,4,6,1,0.0295252,1.28139,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_131.graph,4,6,2,0.010752,0.538672,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_131.graph,4,6,4,0.011047,0.319139,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_132.graph,4,3,1,0.0120707,6.16984,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_132.graph,4,3,2,0.0131289,3.0712,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_132.graph,4,3,4,0.0191785,1.52976,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_133.graph,4,4,1,0.00781175,5.80956,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_133.graph,4,4,2,0.0159498,2.87537,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_133.graph,4,4,4,0.0137925,1.72637,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_134.graph,4,4,1,0.0108265,5.76677,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_134.graph,4,4,2,0.0146366,3.06285,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_134.graph,4,4,4,0.011805,1.4336,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_135.graph,4,6,1,0.0162382,1.09848,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_135.graph,4,6,2,0.0194333,0.542916,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_135.graph,4,6,4,0.0168196,0.299901,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_136.graph,4,6,1,0.0106249,1.10565,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_136.graph,4,6,2,0.0130593,0.540412,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_136.graph,4,6,4,0.0128593,0.271495,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_137.graph,4,6,1,0.0129794,1.1538,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_137.graph,4,6,2,0.0151172,1.15132,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_137.graph,4,6,4,0.0112831,0.5528,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_138.graph,4,4,1,0.0118261,5.74159,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_138.graph,4,4,2,0.0116449,2.89118,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_138.graph,4,4,4,0.0106722,1.45886,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_139.graph,4,5,1,0.0129824,3.53506,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_139.graph,4,5,2,0.0122769,1.75815,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_139.graph,4,5,4,0.0100743,0.89238,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_140.graph,4,6,1,0.015391,1.10488,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_140.graph,4,6,2,0.0127818,0.540432,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_140.graph,4,6,4,0.0239178,0.322868,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_141.graph,4,4,1,0.0102143,5.82787,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_141.graph,4,4,2,0.0147197,2.88024,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_141.graph,4,4,4,0.00985792,1.52516,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_142.graph,4,6,1,0.00884925,1.11023,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_142.graph,4,6,2,0.0101692,0.545748,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_142.graph,4,6,4,0.0104726,0.284394,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_143.graph,4,5,1,0.0132681,3.53501,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_143.graph,4,5,2,0.0157101,1.81262,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_143.graph,4,5,4,0.018255,0.951764,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_144.graph,4,5,1,0.0111291,3.54364,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_144.graph,4,5,2,0.0125406,1.76867,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_144.graph,4,5,4,0.0163942,0.878874,4764685,0,SUCCESS,
dblp,query_graph,query_dense_4_145.graph,4,6,1,0.0136116,1.10382,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_145.graph,4,6,2,0.0123295,0.536286,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_145.graph,4,6,4,0.0115282,0.278168,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_146.graph,4,3,1,0.0102014,6.22258,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_146.graph,4,3,2,0.0224137,3.07048,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_146.graph,4,3,4,0.00995371,1.65015,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_147.graph,4,6,1,0.0128713,1.10462,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_147.graph,4,6,2,0.0149031,0.549282,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_147.graph,4,6,4,0.0170182,0.272319,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_148.graph,4,3,1,0.00917146,6.17641,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_148.graph,4,3,2,0.0144482,3.16731,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_148.graph,4,3,4,0.0123208,1.58437,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_149.graph,4,4,1,0.0123049,5.93897,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_149.graph,4,4,2,0.0105398,2.95228,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_149.graph,4,4,4,0.0170052,1.42094,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_150.graph,4,6,1,0.0167224,1.10188,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_150.graph,4,6,2,0.010829,0.540266,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_150.graph,4,6,4,0.0133734,0.274649,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_151.graph,4,3,1,0.0117313,6.21698,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_151.graph,4,3,2,0.0174789,3.07378,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_151.graph,4,3,4,0.0157524,1.59845,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_152.graph,4,6,1,0.0101172,1.11088,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_152.graph,4,6,2,0.0134786,0.559214,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_152.graph,4,6,4,0.0145799,0.275384,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_153.graph,4,6,1,0.0128493,1.10647,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_153.graph,4,6,2,0.0105039,0.542312,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_153.graph,4,6,4,0.0105617,0.317823,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_154.graph,4,4,1,0.0107459,5.99452,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_154.graph,4,4,2,0.013227,2.96061,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_154.graph,4,4,4,0.00999146,1.53851,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_155.graph,4,4,1,0.0193728,6.00549,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_155.graph,4,4,2,0.00905629,2.9791,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_155.graph,4,4,4,0.0135289,1.43701,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_156.graph,4,6,1,0.0242972,1.09837,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_156.graph,4,6,2,0.0104675,0.538897,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_156.graph,4,6,4,0.0102253,0.324328,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_157.graph,4,6,1,0.0137592,1.10944,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_157.graph,4,6,2,0.0139881,0.538719,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_157.graph,4,6,4,0.0128615,0.2736,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_158.graph,4,6,1,0.017465,1.10882,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_158.graph,4,6,2,0.0148693,0.5426,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_158.graph,4,6,4,0.017256,0.27371,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_159.graph,4,6,1,0.0166081,1.09868,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_159.graph,4,6,2,0.0166143,0.540843,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_159.graph,4,6,4,0.0136121,0.279255,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_160.graph,4,6,1,0.0128925,1.33563,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_160.graph,4,6,2,0.0179744,1.01694,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_160.graph,4,6,4,0.00897183,0.487366,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_161.graph,4,6,1,0.0158296,1.1091,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_161.graph,4,6,2,0.0171261,0.543602,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_161.graph,4,6,4,0.0150655,0.271066,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_162.graph,4,6,1,0.00900225,1.15586,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_162.graph,4,6,2,0.014706,0.555095,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_162.graph,4,6,4,0.0122292,0.274442,16713192,0,SUCCESS,
