Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_dense_4v_13,4,6,4,0.0166819,0.284103,16713192,20.3,3.66,91.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,16,0.016145,0.0917186,16713192,21.0,11.33,70.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,32,0.0165784,0.0599235,16713192,22.2,17.35,54.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_13,4,6,64,0.0156359,0.0503827,16713192,23.8,20.64,32.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,1,0.0158278,4.89271,252447350,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,4,0.0155185,1.32607,252447350,19.9,3.68,92.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,16,0.0167079,0.367767,252447350,20.3,13.30,83.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,32,0.0164061,0.199691,252447350,20.4,24.50,76.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_14,4,3,64,0.0170701,0.141541,252447350,21.6,34.56,54.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_15,4,5,1,N/A,N/A,N/A,19.5,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_15,4,5,4,N/A,N/A,N/A,19.7,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_15,4,5,16,N/A,N/A,N/A,19.9,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_15,4,5,32,N/A,N/A,N/A,19.9,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_15,4,5,64,N/A,N/A,N/A,21.1,N/A,N/A,FAILED,Execution failed
dblp,Patterns,small_dense_4v_16,4,4,1,0.0159127,4.4956,96615211,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,4,0.0163224,1.23555,96615211,20.3,3.63,90.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,16,0.0160774,0.347809,96615211,23.2,12.92,80.7,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,32,0.0156339,0.188379,96615211,24.5,23.86,74.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_16,4,4,64,0.0156719,0.132395,96615211,31.5,33.95,53.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,1,0.0162964,1.04041,16713192,19.9,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,4,0.0158059,0.28251,16713192,20.2,3.68,92.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,16,0.0170559,0.0917633,16713192,21.1,11.33,70.8,SUCCESS,GraphMini pattern worked!
