Dataset,PatternCategory,QueryFile,QueryVertices,QueryEdges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_Peak_MB,Status,Notes
dblp,query_graph,query_dense_4_89.graph,4,4,4,0.0251203,2.00053,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_90.graph,4,4,1,0.014324,5.89058,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_90.graph,4,4,2,0.00979867,2.86111,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_90.graph,4,4,4,0.0129791,1.72049,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_91.graph,4,4,1,0.0144648,5.86504,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_91.graph,4,4,2,0.008632,2.88309,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_91.graph,4,4,4,0.0129228,1.68588,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_92.graph,4,6,1,0.0127013,1.18932,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_92.graph,4,6,2,0.0106533,0.560889,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_92.graph,4,6,4,0.0165798,0.271691,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_93.graph,4,6,1,0.0102911,1.10246,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_93.graph,4,6,2,0.0131045,0.538243,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_93.graph,4,6,4,0.0146397,0.278746,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_94.graph,4,6,1,0.0217096,1.22105,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_94.graph,4,6,2,0.0781716,0.775427,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_94.graph,4,6,4,0.0649863,0.429089,16713192,0,SUCCESS,
dblp,query_graph,query_dense_4_95.graph,4,4,1,0.0134702,6.73561,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_95.graph,4,4,2,0.0195279,3.11569,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_95.graph,4,4,4,0.0164972,3.85595,96615211,0,SUCCESS,
dblp,query_graph,query_dense_4_96.graph,4,3,1,0.016536,6.35652,252447350,0,SUCCESS,
dblp,query_graph,query_dense_4_96.graph,4,3,2,0.0194467,3.76928,252447350,0,SUCCESS,
dblp,,.graph,,,,,,,,,
