Dataset,Graph_Size,Pattern,Pattern_Size,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Throughput,Memory_Peak_MB,Speedup,Efficiency,Baseline_s,Notes
dblp,317K_nodes_1M_edges,4star,4,4,0.0219448,1.9773,258570802,1.3077e+08,19488.0,3.3831,84.500,6.68945,calculated
dblp,317K_nodes_1M_edges,4star,4,8,0.0108514,1.72004,258570802,1.50329e+08,20144.0,3.8891,48.600,6.68945,calculated
dblp,317K_nodes_1M_edges,4star,4,16,0.0117141,1.65314,258570802,1.56412e+08,21008.0,4.0465,25.200,6.68945,calculated
dblp,317K_nodes_1M_edges,4clique,4,1,0.0112965,1.09176,16713192,1.53085e+07,18720.0,1.000,100.00,1.09176,baseline
dblp,317K_nodes_1M_edges,4clique,4,2,0.00970821,0.536793,16713192,3.11353e+07,18800.0,2.0338,101.600,1.09176,calculated
dblp,317K_nodes_1M_edges,4clique,4,4,0.0107632,0.282877,16713192,5.90828e+07,19200.0,3.8594,96.400,1.09176,calculated
dblp,317K_nodes_1M_edges,4clique,4,8,0.0109108,0.237078,16713192,7.04966e+07,19744.0,4.6050,57.500,1.09176,calculated
dblp,317K_nodes_1M_edges,4clique,4,16,0.0126121,0.207068,16713192,8.07135e+07,20384.0,5.2724,32.900,1.09176,calculated
dblp,317K_nodes_1M_edges,5clique,5,1,0.010956,6.64054,262663639,3.95546e+07,18800.0,1.000,100.00,6.64054,baseline
dblp,317K_nodes_1M_edges,5clique,5,2,0.0104232,3.29892,262663639,7.96212e+07,19008.0,2.0129,100.600,6.64054,calculated
dblp,317K_nodes_1M_edges,5clique,5,4,0.0105332,1.67609,262663639,1.56712e+08,19728.0,3.9619,99.000,6.64054,calculated
dblp,317K_nodes_1M_edges,5clique,5,8,0.0107443,1.12009,262663639,2.34502e+08,20256.0,5.9285,74.100,6.64054,calculated
dblp,317K_nodes_1M_edges,5clique,5,16,0.00639371,1.08148,262663639,2.42873e+08,21904.0,6.1402,38.300,6.64054,calculated
dblp,317K_nodes_1M_edges,house,5,1,0.0106608,17.4689,4816095,,19040.0,1.000,100.00,17.4689,baseline
dblp,317K_nodes_1M_edges,house,5,2,0.0294876,11.2277,4816095,,19488.0,1.5558,77.700,17.4689,calculated
dblp,317K_nodes_1M_edges,house,5,4,0.0289268,6.95853,4816095,,20448.0,2.5104,62.700,17.4689,calculated
dblp,317K_nodes_1M_edges,house,5,8,0.0107816,5.48778,4816095,,22464.0,3.1832,39.700,17.4689,calculated
dblp,317K_nodes_1M_edges,house,5,16,0.0133445,5.77623,4816095,,25408.0,3.0242,18.900,17.4689,calculated
dblp,317K_nodes_1M_edges,diamond,4,1,0.01066,1.11413,16713192,1.50011e+07,18624.0,1.000,100.00,1.11413,baseline
dblp,317K_nodes_1M_edges,diamond,4,2,0.0158337,0.544907,16713192,3.06716e+07,18784.0,2.0446,102.200,1.11413,calculated
dblp,317K_nodes_1M_edges,diamond,4,4,0.0137357,0.305497,16713192,5.47082e+07,19104.0,3.6469,91.100,1.11413,calculated
dblp,317K_nodes_1M_edges,diamond,4,8,0.00964121,0.221674,16713192,7.53955e+07,19840.0,5.0259,62.800,1.11413,calculated
dblp,317K_nodes_1M_edges,diamond,4,16,0.0139786,0.182509,16713192,9.15747e+07,20368.0,6.1045,38.100,1.11413,calculated
