Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
roadNet-CA,GraphMini_Original,P1,4,N/A,4,0.0601779,0.18425,42,70.6,2.53,63.2,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P1,4,N/A,16,0.0506055,0.146818,42,70.8,3.17,19.8,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P1,4,N/A,32,0.0506732,0.127579,42,71.0,3.65,11.4,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P1,4,N/A,64,0.0590903,0.155404,42,71.4,3.00,4.6,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P2,5,N/A,1,0.0617168,0.682703,1,70.5,1.00,100.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P2,5,N/A,4,0.0485513,0.222298,1,70.6,3.07,76.7,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P2,5,N/A,16,0.0593916,0.19477,1,70.7,3.50,21.8,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P2,5,N/A,32,0.0490598,0.145804,1,71.1,4.68,14.6,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P2,5,N/A,64,0.0611719,0.215692,1,71.6,3.16,4.9,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P3,5,N/A,1,0.0609065,0.705208,1,70.6,1.00,100.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P3,5,N/A,4,0.0590112,0.286088,1,70.7,2.46,61.5,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P3,5,N/A,16,0.0589664,0.262339,1,70.9,2.68,16.7,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P3,5,N/A,32,0.0610889,0.260403,1,71.1,2.70,8.4,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P3,5,N/A,64,0.0610658,0.17734,1,71.5,3.97,6.2,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P4,5,N/A,1,0.0596614,0.477171,0,70.3,1.00,100.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P4,5,N/A,4,0.0574198,0.238179,0,70.5,2.00,50.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P4,5,N/A,16,0.0582868,0.233346,0,70.7,2.04,12.7,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P4,5,N/A,32,0.0595077,0.219986,0,71.0,2.16,6.7,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P4,5,N/A,64,0.0611656,0.179321,0,71.7,2.66,4.1,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P5,6,N/A,1,0.0592233,0.710298,0,70.3,1.00,100.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P5,6,N/A,4,0.058298,0.284074,0,70.5,2.50,62.5,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P5,6,N/A,16,0.058698,0.228168,0,70.6,3.11,19.4,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P5,6,N/A,32,0.0610309,0.221706,0,70.8,3.20,10.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P5,6,N/A,64,0.0609008,0.211865,0,71.6,3.35,5.2,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P6,6,N/A,1,0.0608928,1.86605,48,70.6,1.00,100.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P6,6,N/A,4,0.0589961,0.547917,48,70.4,3.40,85.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P6,6,N/A,16,0.0580617,0.285929,48,70.8,6.52,40.7,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P6,6,N/A,32,0.0609638,0.264453,48,71.0,7.05,22.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P6,6,N/A,64,0.0614908,0.210488,48,71.8,8.86,13.8,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P7,6,N/A,1,0.0597742,1.82712,12,70.5,1.00,100.0,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P7,6,N/A,4,0.058392,0.537954,12,70.7,3.39,84.7,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P7,6,N/A,16,0.0591496,0.268583,12,70.7,6.80,42.5,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P7,6,N/A,32,0.0608334,0.232475,12,71.0,7.85,24.5,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P7,6,N/A,64,0.059146,0.18565,12,71.5,9.84,15.3,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P8,7,N/A,1,0.0593861,0.909238,0,70.6,1.00,100.0,SUCCESS,Original pattern
