Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
roadNet-CA,Patterns,small_dense_4v_18,4,3,16,0.0441792,0.157873,10746270,70.7,10.10,63.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_18,4,3,32,0.0454861,0.13106,10746270,71.0,12.17,38.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_18,4,3,64,0.0433031,0.103113,10746270,71.6,15.47,24.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_19,4,3,1,0.0457674,1.59443,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_19,4,3,4,0.0453353,0.454347,10746270,70.4,3.50,87.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_19,4,3,16,0.044768,0.157105,10746270,70.8,10.14,63.3,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_19,4,3,32,0.0460127,0.121118,10746270,71.0,13.16,41.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_19,4,3,64,0.0445321,0.110645,10746270,71.5,14.41,22.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_20,4,3,1,0.0448488,1.59399,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_20,4,3,4,0.0460178,0.445595,10746270,70.6,3.57,89.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_20,4,3,16,0.0445952,0.151497,10746270,70.6,10.52,65.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_20,4,3,32,0.0445654,0.117724,10746270,70.9,13.54,42.3,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_dense_4v_20,4,3,64,0.0454311,0.10416,10746270,71.5,15.30,23.9,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_1,4,3,1,0.0439929,1.59428,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_1,4,3,4,0.0454664,0.420201,10746270,70.5,3.79,94.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_1,4,3,16,0.0445058,0.15462,10746270,70.6,10.31,64.4,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_1,4,3,32,0.0450001,0.127386,10746270,70.9,12.51,39.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_1,4,3,64,0.0447283,0.101145,10746270,71.5,15.76,24.6,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_2,4,3,1,0.045433,1.5955,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_2,4,3,4,0.0464862,0.44841,10746270,70.7,3.55,88.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_2,4,3,16,0.0451167,0.153915,10746270,70.8,10.36,64.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_2,4,3,32,0.0464323,0.127215,10746270,71.1,12.54,39.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_2,4,3,64,0.0485933,0.0940083,10746270,71.6,16.97,26.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_3,4,3,1,0.0501334,1.59446,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_3,4,3,4,0.0499304,0.471203,10746270,70.6,3.38,84.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_3,4,3,16,0.0499271,0.150759,10746270,70.7,10.57,66.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_3,4,3,32,0.0497442,0.12791,10746270,71.0,12.46,38.9,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_3,4,3,64,0.0471813,0.112843,10746270,71.6,14.12,22.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_4,4,3,1,0.0467523,3.26152,2952147,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_4,4,3,4,0.0447692,0.792085,2952147,70.6,4.11,102.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_4,4,3,16,0.0452199,0.245409,2952147,71.0,13.29,83.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_4,4,3,32,0.0437157,0.147123,2952147,71.4,22.16,69.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_4,4,3,64,0.0442658,0.118216,2952147,72.4,27.58,43.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_5,4,3,1,0.0441245,1.59808,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_5,4,3,4,0.0455672,0.448628,10746270,70.5,3.56,89.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_5,4,3,16,0.0445278,0.156265,10746270,70.7,10.22,63.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_5,4,3,32,0.0442819,0.128202,10746270,71.0,12.46,38.9,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_5,4,3,64,0.0456697,0.104529,10746270,71.5,15.28,23.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_6,4,3,1,0.045764,3.18729,2952147,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_6,4,3,4,0.0454804,0.836332,2952147,70.7,3.81,95.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_6,4,3,16,0.0433583,0.241872,2952147,70.9,13.17,82.3,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_6,4,3,32,0.0450619,0.151225,2952147,71.4,21.07,65.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_6,4,3,64,0.0455025,0.124934,2952147,72.2,25.51,39.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_7,4,3,1,0.044208,1.6018,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_7,4,3,4,0.0456758,0.456306,10746270,70.5,3.51,87.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_7,4,3,16,0.044861,0.156638,10746270,70.6,10.22,63.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_7,4,3,32,0.044244,0.12955,10746270,71.0,12.36,38.6,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_7,4,3,64,0.0457765,0.101319,10746270,71.6,15.80,24.6,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_8,4,4,1,0.0439642,0.918632,249596,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_8,4,4,4,0.0461312,0.271501,249596,70.6,3.38,84.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_8,4,4,16,0.0454799,0.133435,249596,70.9,6.88,43.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_8,4,4,32,0.0454522,0.116774,249596,71.0,7.86,24.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_8,4,4,64,0.045476,0.0972969,249596,71.5,9.44,14.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_9,4,3,1,0.0468658,1.60097,10746270,70.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_9,4,3,4,0.0451501,0.444759,10746270,70.6,3.59,89.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_9,4,3,16,0.0449528,0.153485,10746270,70.7,10.43,65.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_9,4,3,32,0.0446345,0.120039,10746270,70.9,13.33,41.6,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_9,4,3,64,0.0453806,0.103484,10746270,71.4,15.47,24.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_10,4,3,1,0.0444958,1.60292,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_10,4,3,4,0.0449415,0.445419,10746270,70.6,3.59,89.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_10,4,3,16,0.0452857,0.156169,10746270,70.8,10.26,64.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_10,4,3,32,0.0458504,0.121832,10746270,71.0,13.15,41.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_10,4,3,64,0.0448043,0.102896,10746270,71.6,15.57,24.3,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_11,4,3,1,0.0438197,3.06854,2952147,70.6,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_11,4,3,4,0.0455276,0.836768,2952147,70.6,3.66,91.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_11,4,3,16,0.0376159,0.245927,2952147,71.1,12.47,77.9,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_11,4,3,32,0.0448246,0.147124,2952147,71.2,20.85,65.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_11,4,3,64,0.0438881,0.118443,2952147,72.2,25.90,40.4,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_12,4,3,1,0.0456434,1.60202,10746270,70.5,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_12,4,3,4,0.0452831,0.44836,10746270,70.6,3.57,89.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_12,4,3,16,0.043967,0.157479,10746270,70.8,10.17,63.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_12,4,3,32,0.0465151,0.118733,10746270,71.0,13.49,42.1,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_12,4,3,64,0.0462158,0.110962,10746270,71.6,14.43,22.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_13,4,3,1,0.0464763,1.59394,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_13,4,3,4,0.0444576,0.444802,10746270,70.6,3.58,89.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_13,4,3,16,0.0440812,0.154738,10746270,70.6,10.30,64.3,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_13,4,3,32,0.0454238,0.118407,10746270,71.0,13.46,42.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_13,4,3,64,0.0466877,0.108945,10746270,71.6,14.63,22.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_14,4,3,1,0.045249,1.59413,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_14,4,3,4,0.0452579,0.41216,10746270,70.6,3.86,96.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_14,4,3,16,0.0457244,0.153758,10746270,70.7,10.36,64.7,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_14,4,3,32,0.0495672,0.128143,10746270,71.1,12.44,38.8,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_14,4,3,64,0.0504855,0.0947141,10746270,71.5,16.83,26.2,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_15,4,3,1,0.048806,1.59575,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_15,4,3,4,0.0499552,0.417717,10746270,70.7,3.82,95.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_15,4,3,16,0.0488204,0.155664,10746270,70.8,10.25,64.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_15,4,3,32,0.0509137,0.116174,10746270,70.7,13.73,42.9,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_15,4,3,64,0.0483082,0.0995469,10746270,71.4,16.03,25.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_16,4,3,1,0.0505172,1.59519,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_16,4,3,4,0.0502167,0.421986,10746270,70.6,3.78,94.5,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_16,4,3,16,0.0486618,0.150912,10746270,70.7,10.57,66.0,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_16,4,3,32,0.0511843,0.117331,10746270,70.8,13.59,42.4,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_16,4,3,64,0.0502215,0.102095,10746270,71.6,15.62,24.4,SUCCESS,GraphMini pattern worked!
roadNet-CA,Patterns,small_sparse_4v_17,4,3,1,0.0488993,1.59647,10746270,70.4,1.00,100.0,SUCCESS,GraphMini pattern worked!
